open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2019-10-30 00:00:00+00:00,190.54,191.57,179.98,182.98,2489.72203,2019-10-30 23:59:59.999000+00:00,463784.2412342,4159,1487.39705,277476.5341391,0
2019-10-31 00:00:00+00:00,183.27,185.2,177.79,182.43,2163.9368,2019-10-31 23:59:59.999000+00:00,393310.389252,4567,1548.84693,281490.7827628,0
2019-11-01 00:00:00+00:00,181.91,184.29,178.03,182.79,1018.5255,2019-11-01 23:59:59.999000+00:00,184791.4122884,1448,572.78264,103911.3426149,0
2019-11-02 00:00:00+00:00,183.15,185.49,181.76,182.86,384.27763,2019-11-02 23:59:59.999000+00:00,70396.9417046,450,139.17658,25514.9653706,0
2019-11-03 00:00:00+00:00,183.0,184.59,179.08,181.35,311.23661,2019-11-03 23:59:59.999000+00:00,56603.6297603,429,162.89999,29590.3814555,0
2019-11-04 00:00:00+00:00,181.68,188.43,180.42,185.8,430.41322,2019-11-04 23:59:59.999000+00:00,79528.1398916,500,337.0072,62338.4407027,0
2019-11-05 00:00:00+00:00,185.71,191.77,183.0,188.7,717.54367,2019-11-05 23:59:59.999000+00:00,134407.7579093,748,364.42879,68351.1640564,0
2019-11-06 00:00:00+00:00,188.58,194.14,187.9,191.26,542.3071,2019-11-06 23:59:59.999000+00:00,103498.6570526,781,317.89129,60670.2362091,0
2019-11-07 00:00:00+00:00,190.91,191.92,185.05,186.9,447.92232,2019-11-07 23:59:59.999000+00:00,84068.5442234,624,190.98661,35852.2122112,0
2019-11-08 00:00:00+00:00,186.76,188.18,181.72,183.61,863.1595,2019-11-08 23:59:59.999000+00:00,158882.2804829,764,414.11,76142.0380196,0
2019-11-09 00:00:00+00:00,183.62,185.63,182.75,184.87,295.34768,2019-11-09 23:59:59.999000+00:00,54456.0781733,494,143.21287,26401.7823403,0
2019-11-10 00:00:00+00:00,184.7,191.32,183.47,189.1,942.54275,2019-11-10 23:59:59.999000+00:00,177355.5074104,935,480.47238,90449.1097921,0
2019-11-11 00:00:00+00:00,189.12,190.03,184.19,184.83,594.11034,2019-11-11 23:59:59.999000+00:00,110793.2079726,668,261.67874,48840.8539718,0
2019-11-12 00:00:00+00:00,184.48,187.39,182.8,186.89,755.24726,2019-11-12 23:59:59.999000+00:00,140170.0788092,682,305.82848,56731.7792694,0
2019-11-13 00:00:00+00:00,187.06,189.52,185.34,187.89,501.02049,2019-11-13 23:59:59.999000+00:00,93869.938503,719,265.28637,49698.8343521,0
2019-11-14 00:00:00+00:00,188.54,188.56,183.38,184.88,759.95161,2019-11-14 23:59:59.999000+00:00,140633.3236825,951,305.99438,56771.1334814,0
2019-11-15 00:00:00+00:00,184.92,186.69,177.97,180.09,894.75713,2019-11-15 23:59:59.999000+00:00,163652.8823859,957,407.10144,74418.4814333,0
2019-11-16 00:00:00+00:00,179.99,183.41,179.28,182.36,301.17578,2019-11-16 23:59:59.999000+00:00,54708.4180342,532,140.11639,25470.8807926,0
2019-11-17 00:00:00+00:00,182.48,185.81,180.22,183.75,746.57442,2019-11-17 23:59:59.999000+00:00,137402.9705966,1323,617.24967,113763.5336318,0
2019-11-18 00:00:00+00:00,183.68,183.93,175.09,178.27,896.14943,2019-11-18 23:59:59.999000+00:00,161117.4186495,1645,658.76689,118488.4577677,0
2019-11-19 00:00:00+00:00,178.08,178.48,173.0,175.98,667.46308,2019-11-19 23:59:59.999000+00:00,117138.3996055,1283,415.22206,72856.4487582,0
2019-11-20 00:00:00+00:00,175.96,177.41,173.5,174.67,385.37451,2019-11-20 23:59:59.999000+00:00,67668.122916,774,245.24638,43100.9245629,0
2019-11-21 00:00:00+00:00,174.44,175.72,157.29,160.95,1542.26599,2019-11-21 23:59:59.999000+00:00,253050.5006022,2372,938.98387,154090.1862429,0
2019-11-22 00:00:00+00:00,161.11,162.69,138.76,150.0,2095.77075,2019-11-22 23:59:59.999000+00:00,319684.6874396,3848,1326.51207,202142.4407467,0
2019-11-23 00:00:00+00:00,149.85,154.18,146.21,151.7,408.04744,2019-11-23 23:59:59.999000+00:00,61669.4369398,885,153.13093,23135.7232163,0
2019-11-24 00:00:00+00:00,152.5,152.57,138.76,140.13,419.34405,2019-11-24 23:59:59.999000+00:00,61144.1708262,941,206.33821,30047.6733209,0
2019-11-25 00:00:00+00:00,139.79,151.39,131.57,145.78,1452.5796,2019-11-25 23:59:59.999000+00:00,205501.8515514,2344,732.07964,103475.1726896,0
2019-11-26 00:00:00+00:00,146.84,149.88,143.66,147.37,282.95957,2019-11-26 23:59:59.999000+00:00,41380.5255931,657,134.88244,19734.0731412,0
2019-11-27 00:00:00+00:00,147.52,155.33,140.99,152.63,1037.60794,2019-11-27 23:59:59.999000+00:00,153664.92231,2020,604.10328,89728.6896503,0
2019-11-28 00:00:00+00:00,153.25,154.47,149.16,150.72,472.12819,2019-11-28 23:59:59.999000+00:00,71990.7716418,803,215.79784,33009.7837863,0
2019-11-29 00:00:00+00:00,150.57,156.91,150.24,154.28,393.12481,2019-11-29 23:59:59.999000+00:00,60681.2174627,1072,211.40256,32671.1000479,0
2019-11-30 00:00:00+00:00,154.14,155.22,149.88,151.55,442.06175,2019-11-30 23:59:59.999000+00:00,67355.5297396,1387,252.38074,38432.7406399,0
2019-12-01 00:00:00+00:00,150.76,152.38,145.93,150.9,561.55426,2019-12-01 23:59:59.999000+00:00,83782.0019865,1237,320.52956,47761.8427297,0
2019-12-02 00:00:00+00:00,151.12,151.25,146.84,148.7,641.55738,2019-12-02 23:59:59.999000+00:00,95292.1515389,1425,381.52195,56733.478606,0
2019-12-03 00:00:00+00:00,148.92,149.82,145.74,147.06,744.79843,2019-12-03 23:59:59.999000+00:00,110503.1715801,1613,522.78085,77585.1883653,0
2019-12-04 00:00:00+00:00,147.17,151.89,143.48,145.44,921.68088,2019-12-04 23:59:59.999000+00:00,135470.9989693,2240,532.73881,78391.8639715,0
2019-12-05 00:00:00+00:00,145.58,148.89,143.89,147.56,890.55461,2019-12-05 23:59:59.999000+00:00,130184.5465683,1930,622.76178,90974.6173703,0
2019-12-06 00:00:00+00:00,148.23,149.4,146.06,148.49,337.45329,2019-12-06 23:59:59.999000+00:00,49789.6477594,845,178.72377,26381.2073219,0
2019-12-07 00:00:00+00:00,148.34,149.29,146.99,147.21,171.18076,2019-12-07 23:59:59.999000+00:00,25327.4927966,652,79.44561,11750.4088481,0
2019-12-08 00:00:00+00:00,147.0,151.52,146.35,150.39,385.42813,2019-12-08 23:59:59.999000+00:00,57534.2735625,594,187.2885,28002.4511017,0
2019-12-09 00:00:00+00:00,150.47,151.04,146.77,147.42,411.5247,2019-12-09 23:59:59.999000+00:00,61447.6547938,695,221.00023,32989.6611642,0
2019-12-10 00:00:00+00:00,147.28,148.25,143.91,145.62,486.60485,2019-12-10 23:59:59.999000+00:00,71207.1290279,882,283.59356,41494.2364598,0
2019-12-11 00:00:00+00:00,145.51,146.27,142.33,143.4,383.07693,2019-12-11 23:59:59.999000+00:00,55280.1482566,674,260.95728,37690.8446427,0
2019-12-12 00:00:00+00:00,143.52,145.82,139.27,144.88,304.79891,2019-12-12 23:59:59.999000+00:00,43564.6861038,590,199.03484,28469.1618773,0
2019-12-13 00:00:00+00:00,145.16,145.27,143.05,144.71,491.84718,2019-12-13 23:59:59.999000+00:00,70903.9341956,622,137.41661,19821.6969258,0
2019-12-14 00:00:00+00:00,144.83,145.07,141.32,141.8,296.8864,2019-12-14 23:59:59.999000+00:00,42431.9934848,615,191.20169,27350.9470033,0
2019-12-15 00:00:00+00:00,141.88,143.81,139.97,142.43,431.25341,2019-12-15 23:59:59.999000+00:00,61268.6686401,613,267.15281,37943.8628191,0
2019-12-16 00:00:00+00:00,142.3,142.41,130.17,132.58,2088.51785,2019-12-16 23:59:59.999000+00:00,283503.4954661,1346,851.24817,115065.7110434,0
2019-12-17 00:00:00+00:00,132.7,132.87,119.94,121.98,1000.33522,2019-12-17 23:59:59.999000+00:00,124892.9099864,857,542.56829,67536.2436509,0
2019-12-18 00:00:00+00:00,122.09,134.21,116.39,132.69,1427.5393,2019-12-18 23:59:59.999000+00:00,177311.0496858,1389,669.04998,83402.044426,0
2019-12-19 00:00:00+00:00,133.06,134.49,125.83,128.16,687.98806,2019-12-19 23:59:59.999000+00:00,88490.1000455,836,413.2202,53253.6554231,0
2019-12-20 00:00:00+00:00,128.35,129.19,125.94,128.26,190.0135,2019-12-20 23:59:59.999000+00:00,24266.3919118,207,69.51875,8872.0858878,0
2019-12-21 00:00:00+00:00,128.36,128.36,126.91,127.04,79.55353,2019-12-21 23:59:59.999000+00:00,10114.1717992,81,21.49861,2734.8059425,0
2019-12-22 00:00:00+00:00,127.07,133.04,126.9,132.14,620.86477,2019-12-22 23:59:59.999000+00:00,81568.4139549,272,473.91733,62389.8831634,0
2019-12-23 00:00:00+00:00,132.66,135.14,126.36,128.21,311.06964,2019-12-23 23:59:59.999000+00:00,40889.1587232,318,157.61154,20771.1649329,0
2019-12-24 00:00:00+00:00,127.91,129.69,126.85,127.87,196.16299,2019-12-24 23:59:59.999000+00:00,25077.2344054,182,56.28028,7191.3119796,0
2019-12-25 00:00:00+00:00,127.87,127.87,123.64,125.08,181.1896,2019-12-25 23:59:59.999000+00:00,22752.1305947,173,71.28213,8951.634457,0
2019-12-26 00:00:00+00:00,125.08,131.99,124.54,125.61,267.52029,2019-12-26 23:59:59.999000+00:00,33960.1961736,186,158.53949,20132.3621917,0
2019-12-27 00:00:00+00:00,125.47,126.89,123.0,126.26,180.92747,2019-12-27 23:59:59.999000+00:00,22655.8337327,247,100.50887,12574.3557245,0
2019-12-28 00:00:00+00:00,126.92,129.53,126.85,128.49,88.33989,2019-12-28 23:59:59.999000+00:00,11318.7075398,124,53.18707,6816.7820835,0
2019-12-29 00:00:00+00:00,127.95,137.86,127.88,135.07,219.23223,2019-12-29 23:59:59.999000+00:00,29231.3359451,239,97.85483,13073.7340511,0
2019-12-30 00:00:00+00:00,133.79,136.21,130.42,131.51,365.35289,2019-12-30 23:59:59.999000+00:00,48685.7386155,397,159.49113,21251.248633,0
2019-12-31 00:00:00+00:00,131.52,133.29,128.28,129.25,526.84437,2019-12-31 23:59:59.999000+00:00,68557.0247647,426,281.10348,36477.8645719,0
2020-01-01 00:00:00+00:00,128.93,132.93,128.82,130.52,419.85641,2020-01-01 23:59:59.999000+00:00,54934.2330818,325,158.4084,20759.2384512,0
2020-01-02 00:00:00+00:00,130.42,130.53,126.66,127.22,298.29122,2020-01-02 23:59:59.999000+00:00,38349.373366,207,182.65126,23400.0097393,0
2020-01-03 00:00:00+00:00,127.08,134.88,126.06,133.95,513.53291,2020-01-03 23:59:59.999000+00:00,67367.0055928,401,224.47967,29421.7771798,0
2020-01-04 00:00:00+00:00,134.79,135.83,132.68,134.02,87.49993,2020-01-04 23:59:59.999000+00:00,11700.6775058,63,51.78738,6935.5892403,0
2020-01-05 00:00:00+00:00,134.84,138.51,134.39,135.23,275.28558,2020-01-05 23:59:59.999000+00:00,37444.9152234,277,129.78132,17682.2246638,0
2020-01-06 00:00:00+00:00,135.24,144.52,135.24,143.98,624.32469,2020-01-06 23:59:59.999000+00:00,88075.7850232,335,250.45505,35256.5023459,0
2020-01-07 00:00:00+00:00,144.55,145.4,138.99,142.89,1476.11643,2020-01-07 23:59:59.999000+00:00,209958.3539889,1053,665.04502,94263.4584376,0
2020-01-08 00:00:00+00:00,142.94,147.78,137.55,140.89,710.02555,2020-01-08 23:59:59.999000+00:00,101517.7451359,751,259.68607,37070.0646754,0
2020-01-09 00:00:00+00:00,140.51,141.36,135.63,138.08,510.43894,2020-01-09 23:59:59.999000+00:00,70631.5698445,624,219.64454,30231.0661267,0
2020-01-10 00:00:00+00:00,137.71,144.85,135.59,144.32,1092.59512,2020-01-10 23:59:59.999000+00:00,155607.0414911,746,206.21602,29074.6643051,0
2020-01-11 00:00:00+00:00,144.24,147.69,142.15,142.74,296.22261,2020-01-11 23:59:59.999000+00:00,42731.5000551,570,162.06035,23337.0245195,0
2020-01-12 00:00:00+00:00,142.01,146.12,141.96,146.07,250.31463,2020-01-12 23:59:59.999000+00:00,36134.1264095,524,143.06176,20635.389577,0
2020-01-13 00:00:00+00:00,146.32,147.07,142.55,143.9,424.57906,2020-01-13 23:59:59.999000+00:00,60924.5315132,416,106.47078,15282.0198284,0
2020-01-14 00:00:00+00:00,143.5,170.85,143.5,166.38,3495.88198,2020-01-14 23:59:59.999000+00:00,547672.6240816,1994,1957.76434,306952.207985,0
2020-01-15 00:00:00+00:00,165.44,171.75,159.41,165.91,1967.84328,2020-01-15 23:59:59.999000+00:00,325959.1850252,1327,1040.91423,172349.9734052,0
2020-01-16 00:00:00+00:00,165.59,165.72,158.62,164.43,685.02791,2020-01-16 23:59:59.999000+00:00,111372.0641692,423,324.78121,52694.8670042,0
2020-01-17 00:00:00+00:00,164.63,174.22,163.04,170.21,1701.68023,2020-01-17 23:59:59.999000+00:00,289596.9246528,1356,991.70572,168851.3417379,0
2020-01-18 00:00:00+00:00,170.01,179.0,165.28,174.19,1535.67838,2020-01-18 23:59:59.999000+00:00,266146.8328585,1246,655.03523,113360.1181219,0
2020-01-19 00:00:00+00:00,174.29,178.23,162.77,166.83,1746.77142,2020-01-19 23:59:59.999000+00:00,294890.994076,866,1241.43907,209121.0437692,0
2020-01-20 00:00:00+00:00,167.14,169.0,161.56,166.85,775.89315,2020-01-20 23:59:59.999000+00:00,128461.9100206,405,507.27512,84266.3608235,0
2020-01-21 00:00:00+00:00,166.9,170.08,165.12,169.19,1654.97278,2020-01-21 23:59:59.999000+00:00,277313.4619385,809,630.6387,105517.8992008,0
2020-01-22 00:00:00+00:00,169.78,171.34,166.27,168.22,590.70276,2020-01-22 23:59:59.999000+00:00,99686.3512422,349,275.21442,46426.9636999,0
2020-01-23 00:00:00+00:00,168.23,168.29,159.63,162.9,1216.70292,2020-01-23 23:59:59.999000+00:00,198477.1180624,975,751.06872,122566.936194,0
2020-01-24 00:00:00+00:00,163.13,164.52,155.7,162.34,433.32051,2020-01-24 23:59:59.999000+00:00,69914.5091348,1404,319.08558,51407.4801684,0
2020-01-25 00:00:00+00:00,161.78,162.44,157.91,160.63,744.22533,2020-01-25 23:59:59.999000+00:00,119556.7060528,1482,292.69652,46955.5451847,0
2020-01-26 00:00:00+00:00,160.26,168.0,159.62,167.85,434.89771,2020-01-26 23:59:59.999000+00:00,71720.036887,784,134.80707,22061.851674,0
2020-01-27 00:00:00+00:00,168.34,172.01,165.93,170.28,1158.97031,2020-01-27 23:59:59.999000+00:00,195209.9184196,2308,468.66637,79521.3023343,0
2020-01-28 00:00:00+00:00,170.54,176.52,170.45,175.91,673.12846,2020-01-28 23:59:59.999000+00:00,116212.9175392,2131,459.6614,79443.6164928,0
2020-01-29 00:00:00+00:00,175.99,178.33,173.49,173.86,834.19123,2020-01-29 23:59:59.999000+00:00,147342.9107263,1983,486.53931,86049.3375251,0
2020-01-30 00:00:00+00:00,173.86,187.02,171.0,184.41,798.76881,2020-01-30 23:59:59.999000+00:00,141639.9811819,3035,529.6769,93853.3824685,0
2020-01-31 00:00:00+00:00,184.67,185.65,175.35,179.53,492.91024,2020-01-31 23:59:59.999000+00:00,88735.1235282,1429,256.99788,46248.5428437,0
2020-02-01 00:00:00+00:00,179.43,184.37,179.35,183.75,290.87676,2020-02-01 23:59:59.999000+00:00,52899.8523191,1008,159.79291,29041.4287969,0
2020-02-02 00:00:00+00:00,183.19,193.5,179.52,188.65,559.78512,2020-02-02 23:59:59.999000+00:00,104082.0480812,1430,292.3712,54762.341562,0
2020-02-03 00:00:00+00:00,188.07,195.54,187.12,190.15,764.0057,2020-02-03 23:59:59.999000+00:00,145071.5383233,2802,520.5174,98891.0123832,0
2020-02-04 00:00:00+00:00,190.55,191.45,185.0,189.06,625.08286,2020-02-04 23:59:59.999000+00:00,117595.9802306,1792,380.77166,71714.9455917,0
2020-02-05 00:00:00+00:00,188.89,207.52,188.21,203.85,1082.64183,2020-02-05 23:59:59.999000+00:00,213654.4700478,2781,695.02661,137787.7385192,0
2020-02-06 00:00:00+00:00,203.9,216.18,201.0,213.28,1152.74338,2020-02-06 23:59:59.999000+00:00,243634.6779226,2467,622.62759,131523.2073215,0
2020-02-07 00:00:00+00:00,213.39,224.58,213.39,223.52,1269.86538,2020-02-07 23:59:59.999000+00:00,279469.8336099,3820,773.46641,170214.8735117,0
2020-02-08 00:00:00+00:00,223.53,227.74,213.67,223.44,911.28269,2020-02-08 23:59:59.999000+00:00,202106.4189787,2509,583.69707,129904.1241823,0
2020-02-09 00:00:00+00:00,223.69,230.74,223.35,228.16,552.12199,2020-02-09 23:59:59.999000+00:00,125592.8234297,1543,289.73222,65929.0407065,0
2020-02-10 00:00:00+00:00,229.09,229.22,216.68,223.3,367.23964,2020-02-10 23:59:59.999000+00:00,81838.0980544,1120,159.5665,35704.8232198,0
2020-02-11 00:00:00+00:00,223.03,238.68,218.42,237.19,894.37749,2020-02-11 23:59:59.999000+00:00,203872.5903402,2163,321.82527,73449.6392877,0
2020-02-12 00:00:00+00:00,237.03,275.26,237.03,265.53,1558.62421,2020-02-12 23:59:59.999000+00:00,401234.778478,2859,843.24134,217867.6946941,0
2020-02-13 00:00:00+00:00,265.55,278.15,257.21,268.96,2820.67236,2020-02-13 23:59:59.999000+00:00,759641.8134898,5125,1031.13711,277262.3193099,0
2020-02-14 00:00:00+00:00,268.96,287.2,260.85,285.68,1068.3735,2020-02-14 23:59:59.999000+00:00,294934.1787506,2185,509.74019,140749.4913527,0
2020-02-15 00:00:00+00:00,285.7,288.41,262.24,265.05,2263.09522,2020-02-15 23:59:59.999000+00:00,621514.2097522,5215,1341.99905,367745.8550857,0
2020-02-16 00:00:00+00:00,264.84,273.58,237.53,259.15,2904.47391,2020-02-16 23:59:59.999000+00:00,740798.2024022,5730,2064.74197,526107.9428782,0
2020-02-17 00:00:00+00:00,259.06,269.61,242.44,267.94,2220.66277,2020-02-17 23:59:59.999000+00:00,569056.6431294,4744,1050.28777,267169.1615338,0
2020-02-18 00:00:00+00:00,268.39,285.69,259.21,282.08,2072.07273,2020-02-18 23:59:59.999000+00:00,570363.4842496,7636,1091.45715,298531.9328754,0
2020-02-19 00:00:00+00:00,282.93,286.86,251.84,258.8,2751.43928,2020-02-19 23:59:59.999000+00:00,752783.3681538,5161,1254.13758,342521.0263097,0
2020-02-20 00:00:00+00:00,257.85,264.13,246.04,257.81,2939.15436,2020-02-20 23:59:59.999000+00:00,756334.3512782,3448,2121.33834,546493.1479657,0
2020-02-21 00:00:00+00:00,257.0,267.98,254.22,266.54,669.49191,2020-02-21 23:59:59.999000+00:00,175209.3715785,830,486.69312,127504.6360482,0
2020-02-22 00:00:00+00:00,264.44,266.67,256.36,261.81,460.38273,2020-02-22 23:59:59.999000+00:00,120352.583284,352,193.49579,50553.0802362,0
2020-02-23 00:00:00+00:00,262.04,275.26,261.11,274.94,996.07438,2020-02-23 23:59:59.999000+00:00,269552.4826074,851,313.86619,84838.4857119,0
2020-02-24 00:00:00+00:00,274.94,276.98,257.5,265.83,1533.77477,2020-02-24 23:59:59.999000+00:00,406861.4516131,1804,1054.49629,279547.006312,0
2020-02-25 00:00:00+00:00,265.92,266.2,244.64,246.36,1022.81352,2020-02-25 23:59:59.999000+00:00,260548.0374154,1410,590.33513,150260.2615695,0
2020-02-26 00:00:00+00:00,247.49,249.72,215.95,223.91,2046.43004,2020-02-26 23:59:59.999000+00:00,471723.9308408,2495,992.65278,229367.1036292,0
2020-02-27 00:00:00+00:00,223.28,238.21,210.07,227.26,3034.41462,2020-02-27 23:59:59.999000+00:00,683512.9674429,3610,1580.69018,355370.4851319,0
2020-02-28 00:00:00+00:00,227.8,234.76,214.33,226.66,1914.29499,2020-02-28 23:59:59.999000+00:00,431761.3485316,2284,775.02275,174948.5602585,0
2020-02-29 00:00:00+00:00,228.68,232.92,216.95,216.95,605.28554,2020-02-29 23:59:59.999000+00:00,136749.2250161,1232,346.88486,78558.5524323,0
2020-03-01 00:00:00+00:00,218.92,226.54,212.89,218.0,847.41527,2020-03-01 23:59:59.999000+00:00,186273.0055078,742,426.89194,93652.3981767,0
2020-03-02 00:00:00+00:00,218.0,234.25,216.31,231.49,1319.55097,2020-03-02 23:59:59.999000+00:00,294241.3181851,1454,850.06953,188686.8144686,0
2020-03-03 00:00:00+00:00,232.03,232.14,220.15,223.78,1171.48179,2020-03-03 23:59:59.999000+00:00,265518.1147924,1749,394.5951,89133.5470407,0
2020-03-04 00:00:00+00:00,223.77,228.58,220.35,224.21,1239.3893,2020-03-04 23:59:59.999000+00:00,277804.9311299,1906,364.81749,81940.8634644,0
2020-03-05 00:00:00+00:00,224.51,233.88,224.37,228.6,2466.55249,2020-03-05 23:59:59.999000+00:00,567967.687826,3032,642.07957,146630.2765559,0
2020-03-06 00:00:00+00:00,228.05,245.3,227.71,245.3,2517.88507,2020-03-06 23:59:59.999000+00:00,587941.376315,1754,1164.77383,269003.3835879,0
2020-03-07 00:00:00+00:00,246.46,251.78,236.42,236.79,996.4258,2020-03-07 23:59:59.999000+00:00,242175.8998344,997,345.7238,83855.2726578,0
2020-03-08 00:00:00+00:00,236.59,236.65,195.81,199.0,3861.77435,2020-03-08 23:59:59.999000+00:00,840160.9589994,3197,1941.7402,427669.3975853,0
2020-03-09 00:00:00+00:00,199.81,208.28,190.05,202.94,2625.20342,2020-03-09 23:59:59.999000+00:00,528697.4000659,2071,1348.046,271147.8807668,0
2020-03-10 00:00:00+00:00,203.69,205.92,196.0,200.44,846.97272,2020-03-10 23:59:59.999000+00:00,170213.7145753,898,412.41955,82835.0920727,0
2020-03-11 00:00:00+00:00,200.62,202.69,181.8,194.49,1650.75888,2020-03-11 23:59:59.999000+00:00,314506.1948657,1307,942.17584,178919.4131218,0
2020-03-12 00:00:00+00:00,195.12,250.0,101.0,108.65,13000.77513,2020-03-12 23:59:59.999000+00:00,1774546.4520746,5983,5881.56242,797127.7150538,0
2020-03-13 00:00:00+00:00,107.87,139.7,64.39,133.27,19549.31514,2020-03-13 23:59:59.999000+00:00,2292557.6316249,7104,8793.30551,1028730.3642724,0
2020-03-14 00:00:00+00:00,134.27,134.63,121.41,122.3,1764.13337,2020-03-14 23:59:59.999000+00:00,223718.5912354,414,804.4907,102409.9720468,0
2020-03-15 00:00:00+00:00,122.59,133.41,120.64,123.7,2463.03128,2020-03-15 23:59:59.999000+00:00,311753.9228373,605,1159.69373,147236.7784312,0
2020-03-16 00:00:00+00:00,123.21,123.83,101.95,110.4,5198.22665,2020-03-16 23:59:59.999000+00:00,575330.6840723,948,2385.5785,260518.5597147,0
2020-03-17 00:00:00+00:00,111.66,120.58,109.23,116.17,1513.23269,2020-03-17 23:59:59.999000+00:00,176634.3522578,297,599.43735,69674.7981904,0
2020-03-18 00:00:00+00:00,115.3,118.2,110.47,117.95,895.99068,2020-03-18 23:59:59.999000+00:00,102705.7609945,354,265.89258,30679.1595378,0
2020-03-19 00:00:00+00:00,119.13,142.71,115.98,136.75,1864.62545,2020-03-19 23:59:59.999000+00:00,240593.992869,573,650.51342,82116.5385311,0
2020-03-20 00:00:00+00:00,137.02,152.03,117.44,132.8,4890.83845,2020-03-20 23:59:59.999000+00:00,671842.4887601,1649,2191.92892,303056.3320278,0
2020-03-21 00:00:00+00:00,132.33,137.21,126.15,132.4,3332.07633,2020-03-21 23:59:59.999000+00:00,441013.7228219,783,1216.76969,161105.9511939,0
2020-03-22 00:00:00+00:00,131.78,136.41,121.43,122.34,3354.95937,2020-03-22 23:59:59.999000+00:00,430329.2050267,1068,1166.96149,150333.167658,0
2020-03-23 00:00:00+00:00,121.69,136.15,119.41,135.97,2349.19963,2020-03-23 23:59:59.999000+00:00,299033.6322868,673,850.67375,108674.4243288,0
2020-03-24 00:00:00+00:00,136.22,142.84,132.62,138.67,1431.65673,2020-03-24 23:59:59.999000+00:00,196094.4615368,474,507.19685,69281.3272462,0
2020-03-25 00:00:00+00:00,137.76,142.18,132.7,136.27,785.72493,2020-03-25 23:59:59.999000+00:00,107392.8594375,280,294.94994,40260.9986983,0
2020-03-26 00:00:00+00:00,136.37,139.51,133.87,138.36,1073.85174,2020-03-26 23:59:59.999000+00:00,145815.1667948,230,364.38485,49504.7454063,0
2020-03-27 00:00:00+00:00,138.73,140.82,130.17,131.21,2572.57565,2020-03-27 23:59:59.999000+00:00,355155.7966137,975,346.62056,46847.1432083,0
2020-03-28 00:00:00+00:00,131.2,132.3,125.08,131.03,3006.63862,2020-03-28 23:59:59.999000+00:00,387391.5457958,1184,2135.55376,275099.9683665,0
2020-03-29 00:00:00+00:00,131.03,131.58,124.11,124.5,1102.66091,2020-03-29 23:59:59.999000+00:00,139630.1213353,308,324.31674,41301.0823688,0
2020-03-30 00:00:00+00:00,124.28,135.08,124.28,132.05,1205.00498,2020-03-30 23:59:59.999000+00:00,159091.8285612,400,514.6413,67828.2285963,0
2020-03-31 00:00:00+00:00,132.05,134.74,130.49,132.85,3971.60144,2020-03-31 23:59:59.999000+00:00,526357.7521713,462,2011.14771,266148.4414372,0
2020-04-01 00:00:00+00:00,132.85,136.7,128.71,135.67,4316.23326,2020-04-01 23:59:59.999000+00:00,572661.5198725,557,1951.43119,258095.7407919,0
2020-04-02 00:00:00+00:00,135.94,149.51,135.22,140.59,4724.36269,2020-04-02 23:59:59.999000+00:00,663975.3228763,952,1452.1906,206122.0499254,0
2020-04-03 00:00:00+00:00,141.58,146.49,138.05,141.3,1215.9177,2020-04-03 23:59:59.999000+00:00,173771.4034123,576,469.4232,66978.3864581,0
2020-04-04 00:00:00+00:00,141.26,146.04,139.0,144.29,1055.1755,2020-04-04 23:59:59.999000+00:00,150654.1437258,526,474.6644,67785.3838917,0
2020-04-05 00:00:00+00:00,144.29,145.26,140.96,143.02,878.41559,2020-04-05 23:59:59.999000+00:00,125969.0558597,334,270.86724,38722.7999103,0
2020-04-06 00:00:00+00:00,143.01,170.24,143.01,170.24,2645.27634,2020-04-06 23:59:59.999000+00:00,419763.386747,1226,1184.56116,187089.1519321,0
2020-04-07 00:00:00+00:00,170.62,176.17,162.14,164.68,2523.59539,2020-04-07 23:59:59.999000+00:00,428848.5844836,1341,1081.87273,183618.1601506,0
2020-04-08 00:00:00+00:00,164.68,173.46,163.72,172.86,2052.51745,2020-04-08 23:59:59.999000+00:00,350232.5545254,798,1037.91894,177442.7773376,0
2020-04-09 00:00:00+00:00,171.86,173.1,165.56,170.21,1649.83831,2020-04-09 23:59:59.999000+00:00,280709.3464672,1005,713.2064,121260.5930123,0
2020-04-10 00:00:00+00:00,169.2,169.88,152.26,157.4,4586.25262,2020-04-10 23:59:59.999000+00:00,728638.6697554,1838,2416.60639,382275.185311,0
2020-04-11 00:00:00+00:00,157.84,162.0,154.18,158.41,1024.98512,2020-04-11 23:59:59.999000+00:00,162559.0298061,709,376.8936,59716.5886102,0
2020-04-12 00:00:00+00:00,158.65,164.88,155.2,158.72,1838.31293,2020-04-12 23:59:59.999000+00:00,297578.5641919,1118,681.31159,110226.6920268,0
2020-04-13 00:00:00+00:00,158.61,158.61,149.44,156.47,2020.94931,2020-04-13 23:59:59.999000+00:00,309640.8269827,1020,688.03662,106002.9684686,0
2020-04-14 00:00:00+00:00,156.66,162.14,155.55,157.5,1109.74947,2020-04-14 23:59:59.999000+00:00,176580.1976017,668,419.00045,66817.2178763,0
2020-04-15 00:00:00+00:00,157.52,161.25,152.17,153.14,744.3466,2020-04-15 23:59:59.999000+00:00,116910.139966,563,240.98493,37898.5298311,0
2020-04-16 00:00:00+00:00,152.75,174.79,148.69,171.5,5130.15112,2020-04-16 23:59:59.999000+00:00,860039.2122957,2418,1518.52842,254692.467591,0
